,0,1,2,3,4,5,6,7,8,9,10
contig_20934_8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21123_1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0
contig_21123_4,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_21121_1,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
contig_21121_3,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
contig_21121_2,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21042_1,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21042_2,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20932_4,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
contig_20789_14,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0
contig_20789_15,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
contig_20789_16,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
contig_20789_17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20789_10,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
contig_20789_11,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0
contig_20789_12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0
contig_20789_13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20789_18,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
contig_20789_19,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
contig_21164_1,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0
contig_21164_2,7.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0
contig_21164_3,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0
contig_21129_1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21129_3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_21129_2,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_21162_2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21162_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21162_1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20802_10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_20802_11,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20802_12,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21124_1,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21124_2,3.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0
contig_20907_5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20979_6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0
contig_20792_18,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
contig_20792_14,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20792_15,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
contig_20792_16,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0
contig_21166_1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20792_10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20792_11,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_21166_4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
contig_20792_13,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
contig_20806_6,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20806_7,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20806_4,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20806_5,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20806_2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20806_3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20806_1,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20806_8,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20806_9,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20804_8,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0
contig_21094_1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_21094_2,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0
contig_21094_3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0
contig_20804_1,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
contig_20804_2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20804_3,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0
contig_20804_4,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0
contig_20804_5,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20804_6,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20804_7,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_21120_1,3.0,0.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
contig_21120_2,5.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_21120_3,0.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0
contig_21169_1,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0
contig_21169_3,1.0,0.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0
contig_21169_2,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21126_2,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21098_1,0.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0
contig_21098_2,2.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_21126_1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21022_1,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0
contig_20866_1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20802_2,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
contig_20802_3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20802_1,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20802_6,2.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0
contig_20802_7,1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
contig_20802_4,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
contig_20802_5,4.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
contig_21161_1,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
contig_20802_8,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_21161_2,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
contig_20800_4,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20800_5,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
contig_20800_6,3.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
contig_20800_7,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20800_1,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
contig_20800_2,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20800_3,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
contig_20800_8,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20800_9,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
contig_21151_1,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20847_3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20847_2,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
contig_20847_1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
contig_20847_7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
contig_20847_6,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20847_5,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20847_4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_20866_8,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21151_3,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21209_1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21209_2,0.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0
contig_21209_3,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20845_5,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20845_4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20845_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20845_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20845_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20842_10,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
contig_20842_11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20843_5,2.0,0.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
contig_20843_4,3.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
contig_20843_3,3.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
contig_20843_2,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20843_1,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20949_1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20949_2,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20949_3,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20949_4,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20841_9,0.0,3.0,25.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0
contig_20841_8,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20841_1,0.0,1.0,26.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
contig_20841_3,0.0,0.0,26.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0
contig_20841_2,6.0,4.0,11.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0
contig_20841_5,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
contig_20841_4,2.0,0.0,16.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0
contig_20841_7,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
contig_20841_6,0.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
contig_20848_8,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
contig_20844_10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20844_11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20848_1,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20848_2,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20848_3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20848_4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20848_5,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20848_6,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20848_7,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
contig_21199_1,0.0,0.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
contig_21199_2,1.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
contig_21199_3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20898_7,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_21200_1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21200_3,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20898_6,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21093_3,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21093_2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21093_1,0.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21112_1,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_21206_2,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_21206_1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
contig_21091_1,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_20934_9,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21091_2,2.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
contig_21204_1,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0
contig_21204_3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0
contig_21204_2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21097_3,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_21097_2,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,7.0,1.0
contig_21097_1,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20790_23,11.0,0.0,8.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0
contig_20790_22,6.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0
contig_20790_21,4.0,0.0,8.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0
contig_20790_20,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21191_2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21202_1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
contig_20942_3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0
contig_20942_2,0.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
contig_20942_1,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0
contig_20873_1,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0
contig_20940_1,3.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0
contig_20940_3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20940_2,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0
contig_20940_5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20940_4,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20789_21,1.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20789_20,4.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20789_23,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20789_22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0
contig_20789_25,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0
contig_20789_24,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
contig_20802_9,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20796_10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
contig_20796_11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0
contig_20796_12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_20796_13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0
contig_20796_14,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
contig_20796_15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20946_3,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20946_2,3.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20946_1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20946_5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20946_4,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20944_5,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0
contig_20944_4,5.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0
contig_20944_6,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
contig_20944_1,1.0,0.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20944_3,1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
contig_20944_2,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
contig_21196_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21196_2,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21196_1,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
contig_20798_8,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20798_9,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21194_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21194_3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
contig_20798_1,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20798_2,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20798_3,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20798_4,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20798_5,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20798_6,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20798_7,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21192_3,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0
contig_21192_2,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_21192_1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21123_2,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20834_9,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20834_8,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
contig_20887_7,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20928_6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20928_5,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21012_2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_21012_3,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_21012_1,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_21012_4,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_21055_4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21055_3,4.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
contig_21055_2,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_21053_3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21053_2,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21053_1,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21018_4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21018_5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21018_1,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21018_2,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21018_3,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21015_1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
contig_20793_6,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_21015_3,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0
contig_21015_2,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0
contig_21015_5,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
contig_21015_4,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20793_1,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0
contig_20793_9,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_20793_8,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
contig_20791_9,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20791_8,0.0,0.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
contig_20791_1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
contig_20791_3,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
contig_20791_2,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20791_5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20791_4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20791_7,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20791_6,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
contig_20819_1,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
contig_20819_6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_20819_7,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_21057_3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21057_2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0
contig_21057_1,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
contig_20819_4,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20819_5,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
