,0,1,2,3
contig_18108_2,9.0,3.0,0.0,1.0
contig_18137_7,0.0,0.0,0.0,0.0
contig_18108_3,27.0,3.0,4.0,7.0
contig_18121_11,0.0,0.0,0.0,0.0
contig_18121_10,0.0,0.0,0.0,0.0
contig_18121_12,0.0,1.0,0.0,0.0
contig_18195_1,1.0,3.0,0.0,2.0
contig_18160_11,0.0,3.0,0.0,2.0
contig_18090_8,0.0,0.0,0.0,0.0
contig_18179_6,6.0,1.0,0.0,0.0
contig_18179_4,1.0,0.0,0.0,0.0
contig_18179_5,0.0,0.0,0.0,0.0
contig_18179_2,9.0,3.0,0.0,1.0
contig_18059_48,0.0,0.0,0.0,0.0
contig_18134_9,0.0,2.0,0.0,1.0
contig_18179_1,1.0,3.0,0.0,2.0
contig_18134_7,2.0,3.0,0.0,2.0
contig_18134_6,0.0,2.0,0.0,0.0
contig_18134_5,6.0,4.0,0.0,1.0
contig_18059_49,0.0,0.0,0.0,0.0
contig_18134_3,0.0,0.0,0.0,0.0
contig_18134_2,0.0,0.0,0.0,0.0
contig_18134_1,0.0,0.0,0.0,0.0
contig_18102_2,0.0,1.0,0.0,0.0
contig_18059_44,0.0,2.0,0.0,4.0
contig_18082_5,0.0,3.0,0.0,0.0
contig_18059_45,0.0,2.0,0.0,2.0
contig_18082_4,16.0,4.0,8.0,0.0
contig_18082_7,0.0,0.0,0.0,0.0
contig_18082_6,0.0,0.0,0.0,0.0
contig_18082_3,17.0,4.0,11.0,10.0
contig_18082_2,0.0,2.0,0.0,0.0
contig_18239_2,3.0,2.0,1.0,0.0
contig_18105_20,0.0,0.0,0.0,1.0
contig_18105_21,0.0,0.0,0.0,0.0
contig_18173_1,0.0,0.0,0.0,0.0
contig_18173_2,0.0,1.0,0.0,1.0
contig_18173_3,0.0,2.0,0.0,2.0
contig_18173_4,0.0,1.0,8.0,15.0
contig_18173_5,0.0,0.0,0.0,0.0
contig_18060_39,0.0,6.0,0.0,1.0
contig_18060_38,4.0,4.0,2.0,0.0
contig_18060_37,20.0,4.0,17.0,0.0
contig_18060_36,5.0,3.0,0.0,0.0
contig_18060_35,0.0,2.0,0.0,0.0
contig_18060_34,0.0,2.0,0.0,0.0
contig_18060_33,0.0,2.0,0.0,0.0
contig_18060_32,0.0,2.0,0.0,0.0
contig_18060_31,0.0,0.0,0.0,0.0
contig_18060_30,0.0,0.0,0.0,0.0
contig_18235_1,0.0,0.0,1.0,0.0
contig_18235_3,0.0,0.0,0.0,0.0
contig_18235_2,0.0,0.0,0.0,0.0
contig_18233_3,0.0,2.0,0.0,0.0
contig_18233_2,0.0,3.0,3.0,2.0
contig_18233_1,0.0,2.0,9.0,0.0
contig_18239_1,0.0,1.0,0.0,0.0
contig_18057_68,0.0,2.0,3.0,3.0
contig_18137_12,0.0,0.0,0.0,0.0
contig_18137_13,0.0,0.0,0.0,0.0
contig_18137_10,0.0,0.0,0.0,0.0
contig_18057_69,0.0,3.0,0.0,0.0
contig_18137_14,0.0,0.0,0.0,0.0
contig_18137_15,0.0,0.0,0.0,0.0
contig_18123_13,0.0,3.0,0.0,3.0
contig_18123_12,1.0,3.0,0.0,8.0
contig_18123_11,6.0,3.0,0.0,1.0
contig_18123_10,0.0,1.0,0.0,1.0
contig_18123_15,0.0,3.0,3.0,5.0
contig_18123_14,0.0,3.0,0.0,4.0
contig_18070_42,0.0,1.0,0.0,0.0
contig_18070_41,0.0,2.0,0.0,2.0
contig_18070_40,0.0,3.0,0.0,1.0
contig_18098_14,0.0,3.0,0.0,0.0
contig_18071_40,1.0,4.0,0.0,2.0
contig_18071_41,0.0,1.0,0.0,0.0
contig_18071_42,1.0,1.0,0.0,0.0
contig_18057_65,0.0,0.0,0.0,0.0
contig_18098_12,0.0,0.0,0.0,0.0
contig_18098_13,0.0,1.0,0.0,0.0
contig_18098_10,0.0,0.0,0.0,0.0
contig_18076_17,1.0,1.0,0.0,0.0
contig_18098_11,0.0,0.0,0.0,0.0
contig_18087_23,0.0,0.0,0.0,0.0
contig_18087_22,0.0,0.0,0.0,4.0
contig_18087_21,5.0,1.0,0.0,2.0
contig_18087_20,0.0,2.0,1.0,9.0
contig_18237_3,7.0,1.0,0.0,0.0
contig_18237_2,10.0,2.0,0.0,0.0
contig_18237_1,0.0,1.0,2.0,0.0
contig_18076_14,0.0,0.0,0.0,0.0
contig_18084_8,0.0,1.0,0.0,0.0
contig_18057_22,0.0,2.0,0.0,1.0
contig_18057_23,0.0,4.0,1.0,0.0
contig_18057_20,0.0,3.0,0.0,0.0
contig_18057_21,0.0,2.0,0.0,0.0
contig_18057_26,0.0,0.0,0.0,0.0
contig_18057_27,0.0,0.0,0.0,0.0
contig_18057_24,0.0,1.0,0.0,0.0
contig_18057_25,0.0,0.0,0.0,0.0
contig_18057_28,0.0,0.0,0.0,0.0
contig_18057_29,0.0,0.0,0.0,0.0
contig_18082_28,0.0,2.0,0.0,2.0
contig_18082_29,0.0,1.0,1.0,1.0
contig_18081_8,0.0,0.0,0.0,0.0
contig_18081_9,0.0,0.0,0.0,0.0
contig_18078_8,0.0,0.0,0.0,0.0
contig_18078_9,0.0,0.0,1.0,0.0
contig_18078_6,0.0,0.0,0.0,0.0
contig_18078_7,0.0,0.0,0.0,0.0
contig_18078_4,0.0,0.0,0.0,0.0
contig_18078_5,0.0,0.0,0.0,0.0
contig_18078_2,0.0,3.0,0.0,3.0
contig_18078_3,9.0,3.0,0.0,2.0
contig_18081_4,0.0,2.0,0.0,1.0
contig_18081_5,0.0,2.0,0.0,0.0
contig_18085_29,0.0,0.0,0.0,0.0
contig_18085_28,0.0,0.0,0.0,0.0
contig_18083_8,0.0,1.0,4.0,3.0
contig_18083_9,0.0,2.0,0.0,0.0
contig_18085_21,0.0,0.0,1.0,0.0
contig_18085_20,0.0,3.0,1.0,0.0
contig_18085_23,0.0,0.0,0.0,0.0
contig_18085_22,0.0,0.0,0.0,0.0
contig_18085_25,0.0,0.0,0.0,0.0
contig_18085_24,0.0,0.0,0.0,0.0
contig_18085_27,0.0,0.0,0.0,0.0
contig_18085_26,0.0,0.0,0.0,0.0
contig_18076_12,0.0,3.0,0.0,0.0
contig_18069_38,2.0,3.0,0.0,1.0
contig_18069_39,1.0,2.0,0.0,2.0
contig_18085_8,0.0,0.0,0.0,0.0
contig_18085_9,0.0,0.0,0.0,0.0
contig_18069_34,0.0,3.0,2.0,2.0
contig_18069_35,0.0,3.0,0.0,1.0
contig_18069_36,0.0,3.0,0.0,2.0
contig_18069_37,0.0,3.0,0.0,2.0
contig_18069_30,1.0,1.0,0.0,0.0
contig_18069_31,5.0,4.0,0.0,2.0
contig_18069_32,0.0,5.0,0.0,7.0
contig_18069_33,9.0,3.0,0.0,0.0
contig_18076_13,0.0,2.0,0.0,0.0
contig_18227_3,0.0,2.0,0.0,0.0
contig_18152_10,0.0,0.0,0.0,0.0
contig_18065_60,0.0,2.0,0.0,0.0
contig_18086_20,0.0,3.0,0.0,2.0
contig_18086_21,0.0,2.0,0.0,0.0
contig_18086_22,0.0,0.0,0.0,0.0
contig_18086_23,0.0,3.0,0.0,1.0
contig_18230_4,0.0,2.0,1.0,0.0
contig_18086_3,0.0,3.0,10.0,1.0
contig_18077_9,0.0,0.0,0.0,0.0
contig_18077_8,0.0,0.0,0.0,0.0
contig_18077_5,0.0,2.0,0.0,0.0
contig_18077_4,0.0,3.0,0.0,0.0
contig_18077_7,0.0,0.0,0.0,0.0
contig_18077_6,0.0,1.0,0.0,0.0
contig_18077_1,2.0,3.0,0.0,5.0
contig_18077_3,0.0,3.0,0.0,2.0
contig_18077_2,0.0,3.0,0.0,2.0
contig_18230_1,1.0,2.0,0.0,0.0
contig_18071_9,0.0,3.0,0.0,1.0
contig_18071_8,0.0,3.0,0.0,1.0
contig_18071_7,0.0,4.0,0.0,1.0
contig_18071_6,0.0,3.0,0.0,2.0
contig_18071_5,0.0,2.0,0.0,0.0
contig_18071_4,0.0,2.0,0.0,1.0
contig_18071_3,0.0,0.0,0.0,0.0
contig_18071_2,0.0,0.0,0.0,0.0
contig_18071_1,0.0,0.0,0.0,0.0
contig_18073_1,0.0,3.0,0.0,0.0
contig_18073_3,0.0,3.0,0.0,2.0
contig_18073_2,1.0,4.0,0.0,3.0
contig_18073_5,4.0,3.0,0.0,7.0
contig_18073_4,2.0,3.0,2.0,5.0
contig_18073_7,0.0,0.0,0.0,0.0
contig_18073_6,0.0,0.0,0.0,0.0
contig_18073_9,0.0,0.0,0.0,0.0
contig_18073_8,0.0,0.0,0.0,0.0
contig_18059_28,0.0,0.0,0.0,0.0
contig_18059_29,0.0,0.0,0.0,0.0
contig_18059_20,0.0,0.0,0.0,0.0
contig_18059_21,0.0,0.0,0.0,0.0
contig_18059_22,0.0,0.0,0.0,0.0
contig_18059_23,0.0,0.0,0.0,0.0
contig_18059_24,0.0,1.0,0.0,1.0
contig_18059_25,0.0,3.0,0.0,1.0
contig_18059_26,0.0,0.0,0.0,0.0
contig_18059_27,0.0,0.0,0.0,0.0
contig_18134_11,0.0,0.0,0.0,0.0
contig_18075_9,0.0,0.0,0.0,0.0
contig_18261_1,0.0,2.0,12.0,0.0
contig_18081_29,0.0,0.0,0.0,0.0
contig_18081_28,0.0,0.0,0.0,0.0
contig_18075_3,0.0,0.0,0.0,0.0
contig_18075_2,0.0,2.0,0.0,2.0
contig_18075_1,0.0,2.0,0.0,0.0
contig_18081_26,0.0,0.0,0.0,0.0
contig_18075_7,1.0,1.0,1.0,0.0
contig_18075_6,0.0,3.0,0.0,0.0
contig_18075_5,0.0,2.0,0.0,1.0
contig_18075_4,0.0,0.0,0.0,0.0
contig_18134_10,0.0,0.0,0.0,0.0
contig_18108_18,0.0,2.0,0.0,0.0
contig_18108_19,0.0,3.0,2.0,0.0
contig_18153_5,0.0,2.0,0.0,0.0
contig_18108_11,0.0,0.0,0.0,0.0
contig_18108_12,0.0,0.0,0.0,0.0
contig_18108_13,0.0,3.0,1.0,1.0
contig_18108_14,0.0,3.0,1.0,0.0
contig_18108_15,0.0,2.0,0.0,0.0
contig_18108_16,2.0,3.0,0.0,0.0
contig_18108_17,0.0,2.0,0.0,0.0
contig_18135_10,0.0,2.0,0.0,1.0
contig_18135_11,0.0,3.0,0.0,2.0
contig_18135_12,1.0,5.0,0.0,2.0
contig_18135_13,0.0,3.0,0.0,2.0
contig_18183_4,2.0,4.0,0.0,3.0
contig_18086_9,0.0,0.0,0.0,0.0
contig_18122_13,0.0,2.0,0.0,0.0
contig_18086_8,0.0,0.0,0.0,0.0
contig_18157_10,0.0,3.0,0.0,1.0
contig_18060_28,0.0,0.0,0.0,0.0
contig_18060_29,0.0,0.0,0.0,0.0
contig_18060_24,0.0,3.0,0.0,1.0
contig_18060_25,3.0,3.0,0.0,1.0
contig_18060_26,0.0,2.0,0.0,1.0
contig_18060_20,0.0,0.0,0.0,0.0
contig_18060_21,0.0,0.0,0.0,0.0
contig_18060_22,0.0,2.0,6.0,0.0
contig_18060_23,0.0,2.0,0.0,1.0
contig_18086_2,0.0,3.0,1.0,1.0
contig_18080_31,0.0,0.0,0.0,0.0
contig_18080_30,0.0,0.0,0.0,0.0
contig_18146_7,0.0,2.0,0.0,0.0
contig_18154_3,0.0,4.0,0.0,3.0
contig_18084_15,0.0,1.0,0.0,0.0
contig_18084_14,0.0,0.0,0.0,0.0
contig_18133_12,0.0,3.0,0.0,4.0
contig_18133_13,0.0,4.0,0.0,5.0
contig_18133_10,0.0,0.0,0.0,0.0
contig_18133_11,0.0,0.0,0.0,0.0
contig_18088_13,0.0,0.0,0.0,0.0
contig_18088_12,0.0,0.0,0.0,0.0
contig_18088_11,0.0,0.0,0.0,0.0
contig_18088_10,0.0,0.0,0.0,0.0
contig_18088_17,0.0,0.0,0.0,0.0
contig_18088_16,0.0,0.0,0.0,0.0
contig_18088_15,0.0,0.0,0.0,0.0
contig_18088_14,0.0,0.0,0.0,0.0
contig_18086_1,3.0,2.0,0.0,0.0
contig_18088_19,2.0,3.0,0.0,2.0
contig_18088_18,0.0,3.0,0.0,1.0
contig_18086_5,0.0,0.0,0.0,0.0
contig_18086_4,2.0,1.0,0.0,0.0
contig_18086_7,0.0,0.0,0.0,0.0
contig_18086_6,0.0,0.0,0.0,0.0
contig_18084_17,0.0,2.0,0.0,0.0
contig_18084_16,0.0,0.0,0.0,0.0
contig_18088_9,0.0,0.0,0.0,0.0
contig_18088_8,0.0,0.0,0.0,0.0
contig_18084_13,0.0,0.0,0.0,0.0
contig_18084_12,2.0,2.0,0.0,0.0
contig_18084_11,0.0,0.0,0.0,0.0
contig_18163_3,0.0,0.0,0.0,0.0
contig_18088_3,0.0,0.0,0.0,0.0
contig_18088_2,0.0,1.0,0.0,0.0
contig_18088_1,0.0,3.0,0.0,0.0
contig_18088_7,0.0,0.0,0.0,0.0
contig_18088_6,0.0,0.0,0.0,0.0
contig_18088_5,0.0,0.0,0.0,0.0
contig_18088_4,0.0,0.0,0.0,0.0
contig_18130_13,2.0,3.0,0.0,2.0
contig_18154_5,0.0,2.0,0.0,0.0
contig_18130_12,0.0,3.0,1.0,2.0
contig_18130_11,0.0,2.0,0.0,1.0
contig_18132_4,0.0,1.0,0.0,0.0
contig_18129_11,0.0,0.0,0.0,0.0
contig_18129_10,0.0,0.0,0.0,0.0
contig_18129_13,0.0,0.0,0.0,0.0
contig_18129_12,0.0,0.0,0.0,0.0
contig_18084_19,2.0,4.0,0.0,2.0
contig_18084_18,0.0,3.0,1.0,1.0
contig_18082_11,0.0,3.0,0.0,0.0
contig_18082_10,13.0,4.0,2.0,0.0
contig_18082_13,3.0,3.0,0.0,0.0
contig_18082_12,0.0,3.0,0.0,0.0
contig_18082_15,1.0,3.0,1.0,0.0
contig_18082_14,1.0,4.0,1.0,0.0
contig_18082_17,44.0,1.0,4.0,11.0
contig_18082_16,58.0,6.0,9.0,5.0
contig_18082_19,0.0,3.0,0.0,1.0
contig_18082_18,0.0,2.0,0.0,0.0
contig_18145_14,0.0,4.0,0.0,2.0
contig_18064_51,0.0,0.0,0.0,0.0
contig_18064_50,0.0,0.0,0.0,0.0
contig_18064_53,6.0,1.0,1.0,0.0
contig_18064_52,0.0,1.0,0.0,0.0
contig_18064_55,0.0,0.0,0.0,0.0
contig_18064_54,0.0,0.0,0.0,0.0
contig_18064_57,0.0,3.0,0.0,1.0
contig_18064_56,0.0,3.0,1.0,2.0
contig_18064_58,0.0,3.0,2.0,5.0
contig_18085_30,0.0,1.0,0.0,0.0
contig_18085_31,0.0,3.0,1.0,0.0
contig_18123_9,0.0,0.0,0.0,0.0
contig_18123_8,0.0,0.0,0.0,0.0
contig_18153_3,0.0,2.0,0.0,0.0
contig_18123_3,0.0,0.0,0.0,0.0
contig_18123_2,0.0,2.0,0.0,3.0
contig_18123_1,0.0,2.0,0.0,0.0
contig_18123_7,0.0,0.0,0.0,0.0
contig_18123_6,0.0,0.0,0.0,0.0
contig_18123_5,0.0,0.0,0.0,0.0
contig_18123_4,0.0,0.0,0.0,0.0
contig_18121_9,0.0,2.0,0.0,0.0
contig_18121_8,0.0,0.0,0.0,0.0
contig_18121_5,0.0,0.0,0.0,0.0
contig_18121_4,0.0,0.0,0.0,0.0
contig_18121_7,0.0,0.0,0.0,0.0
contig_18121_6,0.0,0.0,0.0,0.0
contig_18121_1,0.0,1.0,0.0,0.0
contig_18121_3,0.0,0.0,0.0,0.0
contig_18121_2,0.0,0.0,0.0,0.0
contig_18086_19,0.0,4.0,0.0,4.0
contig_18086_18,0.0,3.0,0.0,1.0
contig_18086_15,2.0,3.0,0.0,4.0
contig_18086_14,0.0,0.0,0.0,0.0
contig_18086_17,0.0,3.0,0.0,1.0
contig_18086_16,6.0,4.0,2.0,2.0
contig_18086_11,0.0,0.0,0.0,0.0
contig_18086_10,0.0,0.0,0.0,0.0
contig_18086_13,0.0,0.0,0.0,0.0
contig_18086_12,0.0,0.0,0.0,0.0
contig_18097_5,0.0,0.0,0.0,0.0
contig_18092_28,0.0,2.0,0.0,1.0
contig_18106_12,0.0,3.0,0.0,1.0
contig_18106_13,0.0,2.0,1.0,0.0
contig_18106_10,0.0,0.0,0.0,0.0
contig_18106_11,0.0,1.0,0.0,1.0
contig_18106_16,0.0,0.0,0.0,0.0
contig_18106_17,0.0,0.0,0.0,0.0
contig_18106_14,0.0,4.0,0.0,0.0
contig_18106_15,3.0,2.0,0.0,0.0
contig_18164_4,0.0,1.0,0.0,1.0
contig_18164_5,0.0,0.0,0.0,0.0
contig_18106_18,0.0,0.0,0.0,0.0
contig_18106_19,0.0,0.0,0.0,0.0
contig_18164_1,0.0,0.0,0.0,0.0
contig_18164_2,0.0,1.0,3.0,1.0
contig_18164_3,0.0,0.0,0.0,1.0
contig_18129_5,0.0,0.0,0.0,0.0
contig_18129_4,1.0,1.0,0.0,1.0
contig_18129_7,0.0,0.0,0.0,0.0
contig_18129_6,0.0,0.0,0.0,0.0
contig_18129_1,0.0,2.0,0.0,2.0
contig_18157_1,0.0,3.0,0.0,0.0
contig_18129_3,0.0,3.0,0.0,1.0
contig_18129_2,0.0,4.0,0.0,2.0
contig_18162_6,0.0,0.0,0.0,0.0
contig_18162_7,0.0,0.0,0.0,0.0
contig_18162_4,0.0,0.0,0.0,0.0
contig_18162_5,0.0,0.0,0.0,0.0
contig_18129_9,0.0,0.0,0.0,0.0
contig_18129_8,0.0,0.0,0.0,0.0
contig_18162_1,0.0,2.0,0.0,0.0
contig_18080_19,0.0,0.0,0.0,0.0
contig_18080_18,0.0,0.0,0.0,0.0
contig_18151_5,7.0,3.0,1.0,1.0
contig_18080_13,0.0,3.0,0.0,1.0
contig_18080_12,0.0,3.0,0.0,0.0
contig_18080_11,0.0,0.0,0.0,0.0
contig_18080_10,0.0,0.0,0.0,0.0
contig_18080_17,0.0,0.0,0.0,0.0
contig_18080_16,0.0,0.0,0.0,0.0
contig_18080_15,0.0,1.0,0.0,0.0
contig_18080_14,0.0,2.0,0.0,1.0
contig_18124_8,0.0,0.0,0.0,0.0
contig_18124_9,0.0,1.0,0.0,0.0
contig_18059_17,1.0,3.0,0.0,1.0
contig_18059_16,0.0,3.0,0.0,0.0
contig_18059_11,0.0,1.0,0.0,0.0
contig_18059_10,0.0,0.0,0.0,0.0
contig_18059_13,0.0,2.0,0.0,0.0
contig_18059_12,0.0,3.0,0.0,0.0
contig_18124_1,0.0,2.0,0.0,2.0
contig_18124_2,1.0,3.0,0.0,2.0
contig_18124_3,0.0,4.0,2.0,1.0
contig_18124_4,11.0,3.0,2.0,1.0
contig_18059_18,1.0,2.0,0.0,2.0
contig_18124_6,0.0,0.0,0.0,0.0
contig_18124_7,0.0,0.0,0.0,0.0
contig_18238_3,0.0,2.0,0.0,0.0
contig_18166_8,0.0,2.0,4.0,0.0
contig_18166_2,0.0,0.0,0.0,0.0
contig_18166_3,0.0,0.0,0.0,0.0
contig_18081_30,0.0,0.0,0.0,0.0
contig_18166_1,0.0,0.0,0.0,0.0
contig_18166_6,0.0,3.0,4.0,0.0
contig_18166_7,0.0,1.0,5.0,0.0
contig_18166_4,0.0,0.0,0.0,0.0
contig_18166_5,0.0,1.0,2.0,0.0
contig_18066_19,0.0,4.0,0.0,0.0
contig_18066_18,0.0,2.0,0.0,0.0
contig_18066_17,0.0,3.0,0.0,2.0
contig_18066_16,0.0,2.0,0.0,2.0
contig_18066_15,0.0,3.0,0.0,6.0
contig_18066_14,0.0,3.0,0.0,0.0
contig_18066_13,4.0,4.0,2.0,1.0
contig_18066_12,0.0,4.0,1.0,1.0
contig_18066_11,0.0,4.0,0.0,0.0
contig_18066_10,0.0,3.0,0.0,0.0
contig_18157_5,0.0,3.0,1.0,1.0
contig_18120_4,0.0,0.0,0.0,0.0
contig_18120_5,0.0,0.0,0.0,0.0
contig_18120_6,0.0,0.0,0.0,0.0
contig_18120_7,0.0,0.0,0.0,0.0
contig_18062_62,0.0,0.0,0.0,0.0
contig_18120_1,3.0,4.0,0.0,1.0
contig_18062_60,0.0,0.0,0.0,0.0
contig_18062_61,0.0,0.0,0.0,0.0
contig_18079_29,0.0,0.0,0.0,0.0
contig_18120_8,0.0,2.0,0.0,0.0
contig_18120_9,0.0,3.0,0.0,0.0
contig_18126_6,0.0,0.0,0.0,0.0
contig_18126_7,0.0,0.0,0.0,0.0
contig_18126_4,0.0,0.0,0.0,0.0
contig_18126_5,0.0,0.0,0.0,0.0
contig_18126_2,0.0,3.0,0.0,1.0
contig_18126_3,0.0,3.0,0.0,1.0
contig_18169_7,0.0,2.0,0.0,0.0
contig_18126_1,0.0,3.0,1.0,2.0
contig_18169_8,1.0,3.0,0.0,2.0
contig_18079_24,0.0,3.0,0.0,0.0
contig_18126_8,0.0,0.0,0.0,0.0
contig_18126_9,0.0,0.0,0.0,0.0
contig_18246_3,3.0,2.0,2.0,0.0
contig_18079_22,0.0,3.0,0.0,0.0
contig_18246_1,3.0,2.0,0.0,1.0
contig_18079_23,0.0,3.0,0.0,0.0
contig_18157_8,4.0,3.0,0.0,1.0
contig_18244_1,0.0,10.0,7.0,0.0
contig_18244_3,0.0,7.0,0.0,0.0
contig_18244_2,0.0,4.0,0.0,0.0
contig_18161_8,0.0,0.0,0.0,0.0
contig_18161_1,0.0,2.0,0.0,0.0
contig_18161_3,0.0,3.0,1.0,0.0
contig_18161_2,0.0,2.0,0.0,0.0
contig_18161_5,0.0,0.0,0.0,0.0
contig_18161_4,0.0,2.0,0.0,0.0
contig_18161_7,0.0,0.0,0.0,0.0
contig_18161_6,0.0,0.0,0.0,0.0
contig_18209_1,0.0,0.0,0.0,0.0
contig_18209_2,0.0,1.0,0.0,0.0
contig_18209_3,0.0,3.0,0.0,2.0
contig_18131_9,0.0,0.0,0.0,0.0
contig_18155_3,0.0,3.0,0.0,1.0
contig_18060_19,0.0,0.0,0.0,0.0
contig_18060_18,0.0,1.0,0.0,0.0
contig_18060_11,0.0,3.0,1.0,2.0
contig_18060_10,2.0,1.0,1.0,0.0
contig_18060_13,0.0,3.0,1.0,0.0
contig_18060_12,0.0,3.0,1.0,5.0
contig_18060_15,1.0,4.0,0.0,3.0
contig_18060_14,0.0,3.0,0.0,2.0
contig_18060_17,0.0,0.0,0.0,0.0
contig_18060_16,0.0,2.0,0.0,1.0
contig_18241_1,0.0,2.0,0.0,0.0
contig_18241_2,0.0,3.0,0.0,0.0
contig_18241_3,0.0,3.0,0.0,0.0
contig_18200_5,0.0,3.0,0.0,3.0
contig_18200_4,0.0,2.0,0.0,3.0
contig_18200_6,0.0,2.0,0.0,3.0
contig_18200_1,0.0,1.0,0.0,1.0
contig_18200_3,0.0,1.0,0.0,1.0
contig_18200_2,0.0,1.0,0.0,1.0
contig_18093_3,0.0,0.0,0.0,0.0
contig_18093_2,0.0,0.0,0.0,0.0
contig_18093_1,0.0,1.0,0.0,0.0
contig_18093_7,0.0,0.0,0.0,0.0
contig_18093_6,0.0,0.0,0.0,0.0
contig_18093_5,0.0,0.0,0.0,0.0
contig_18093_4,0.0,1.0,0.0,0.0
contig_18093_9,0.0,0.0,0.0,0.0
contig_18206_4,4.0,3.0,0.0,1.0
contig_18206_3,0.0,1.0,0.0,0.0
contig_18206_2,0.0,1.0,0.0,0.0
contig_18206_1,0.0,1.0,10.0,1.0
contig_18068_37,2.0,1.0,2.0,0.0
contig_18068_36,0.0,0.0,0.0,0.0
contig_18068_35,0.0,1.0,0.0,0.0
contig_18068_34,0.0,2.0,0.0,0.0
contig_18068_33,0.0,2.0,0.0,0.0
contig_18068_32,0.0,3.0,0.0,1.0
contig_18068_31,2.0,3.0,0.0,2.0
contig_18068_30,0.0,3.0,1.0,4.0
contig_18091_9,0.0,0.0,0.0,0.0
contig_18091_8,0.0,0.0,0.0,0.0
contig_18068_39,0.0,1.0,0.0,0.0
contig_18068_38,0.0,0.0,0.0,0.0
contig_18204_1,0.0,0.0,0.0,0.0
contig_18097_6,0.0,0.0,0.0,0.0
contig_18204_3,0.0,2.0,8.0,0.0
contig_18204_2,0.0,0.0,1.0,0.0
contig_18243_2,0.0,1.0,1.0,0.0
contig_18243_3,0.0,0.0,0.0,0.0
contig_18097_1,0.0,2.0,0.0,0.0
contig_18243_1,0.0,0.0,0.0,0.0
contig_18097_9,0.0,2.0,0.0,1.0
contig_18097_8,0.0,0.0,0.0,0.0
contig_18064_48,0.0,0.0,0.0,0.0
contig_18064_49,0.0,0.0,0.0,0.0
contig_18064_46,0.0,1.0,0.0,1.0
contig_18064_47,0.0,0.0,0.0,0.0
contig_18064_44,2.0,3.0,0.0,0.0
contig_18064_45,5.0,2.0,0.0,1.0
contig_18064_42,0.0,3.0,0.0,1.0
contig_18064_43,1.0,3.0,0.0,1.0
contig_18064_40,0.0,3.0,0.0,0.0
contig_18064_41,0.0,3.0,0.0,1.0
contig_18139_9,0.0,2.0,0.0,0.0
contig_18098_23,0.0,2.0,0.0,0.0
contig_18069_16,0.0,0.0,0.0,0.0
contig_18069_17,0.0,1.0,0.0,0.0
contig_18069_14,0.0,0.0,0.0,0.0
contig_18069_15,0.0,0.0,0.0,0.0
contig_18069_12,0.0,0.0,0.0,0.0
contig_18069_13,0.0,0.0,0.0,0.0
contig_18069_10,0.0,0.0,0.0,0.0
contig_18069_11,0.0,1.0,0.0,0.0
contig_18202_3,0.0,3.0,0.0,0.0
contig_18202_2,0.0,3.0,0.0,0.0
contig_18202_1,0.0,2.0,0.0,0.0
contig_18069_18,0.0,3.0,0.0,2.0
contig_18202_4,1.0,3.0,1.0,0.0
contig_18224_4,0.0,1.0,4.0,0.0
contig_18223_2,0.0,2.0,0.0,0.0
contig_18065_49,0.0,0.0,0.0,0.0
contig_18065_48,0.0,0.0,0.0,0.0
contig_18065_41,0.0,3.0,0.0,0.0
contig_18065_40,0.0,3.0,0.0,0.0
contig_18065_43,0.0,3.0,0.0,0.0
contig_18065_42,0.0,3.0,0.0,0.0
contig_18065_45,0.0,0.0,0.0,0.0
contig_18065_44,0.0,1.0,2.0,0.0
contig_18065_47,0.0,0.0,0.0,0.0
contig_18065_46,0.0,0.0,0.0,0.0
contig_18098_20,0.0,4.0,5.0,4.0
contig_18057_41,0.0,0.0,0.0,0.0
contig_18144_3,0.0,2.0,0.0,0.0
contig_18171_2,0.0,2.0,0.0,0.0
contig_18144_1,0.0,2.0,0.0,1.0
contig_18139_2,0.0,2.0,0.0,0.0
contig_18171_3,0.0,3.0,0.0,3.0
contig_18057_48,0.0,0.0,0.0,0.0
contig_18144_5,1.0,3.0,0.0,1.0
contig_18118_10,0.0,3.0,0.0,2.0
contig_18139_3,0.0,2.0,0.0,0.0
contig_18095_20,0.0,3.0,0.0,3.0
contig_18196_3,0.0,2.0,0.0,0.0
contig_18196_2,0.0,1.0,0.0,0.0
contig_18196_1,0.0,0.0,0.0,0.0
contig_18083_30,0.0,3.0,0.0,0.0
contig_18194_4,17.0,3.0,1.0,0.0
contig_18194_1,0.0,0.0,0.0,0.0
contig_18194_3,0.0,1.0,0.0,0.0
contig_18194_2,0.0,0.0,0.0,0.0
contig_18192_4,0.0,2.0,0.0,0.0
contig_18192_3,0.0,2.0,0.0,0.0
contig_18192_2,0.0,3.0,1.0,0.0
contig_18192_1,0.0,2.0,1.0,0.0
contig_18102_16,4.0,2.0,0.0,0.0
contig_18127_15,0.0,3.0,0.0,3.0
contig_18127_14,0.0,5.0,0.0,9.0
contig_18127_13,12.0,2.0,5.0,9.0
contig_18127_12,10.0,3.0,0.0,1.0
contig_18127_11,1.0,3.0,0.0,2.0
contig_18127_10,10.0,3.0,3.0,0.0
contig_18062_13,2.0,1.0,2.0,1.0
contig_18062_12,0.0,3.0,0.0,2.0
contig_18062_11,15.0,3.0,4.0,1.0
contig_18062_10,0.0,2.0,0.0,0.0
